id,x,y,weight,label
9705,-2.43786,-1.46429,1,b
9706,-0.972353,-1.22556,1,s
9707,-0.132295,-1.17523,1,b
9708,1.109,-1.01387,1,s
9709,2.0743,-0.814038,1,b
9710,-1.50417,0.17039,1,s
9711,-1.06069,-0.3888,1,b
9712,-0.0744978,-0.339404,1,s
9713,1.06102,0.161177,1,b
9714,2.37769,0.473911,1,s
9715,-2.03381,0.822498,1,b
9716,-0.988712,0.716958,1,s
9717,0.24336,1.10207,1,b
9718,1.67995,0.759254,1,s
9719,1.98469,1.06552,1,b
9720,-1.9791,1.93493,1,s
9721,-0.634279,1.69506,1,b
9722,0.0602903,2.15086,1,s
9723,0.615379,2.11697,1,b
9724,1.87221,1.49133,1,s
9725,-2.53518,-2.24383,1,s
9726,-0.966078,-2.52566,1,b
9727,-0.0470845,-1.42575,1,s
9728,1.01477,-1.79698,1,b
9729,1.784,-2.00243,1,s
9730,-1.6845,-1.30754,1,b
9731,-0.944137,-1.65597,1,s
9732,0.129637,-0.421927,1,b
9733,0.882761,-0.973689,1,s
9734,1.92725,-1.00894,1,b
9735,-1.26929,0.245905,1,s
9736,-1.37807,-0.175609,1,b
9737,-0.0369961,-0.183124,1,s
9738,1.06113,0.20286,1,b
9739,2.44887,-0.0779847,1,s
9740,-2.20703,0.662672,1,b
9741,-1.22434,1.28456,1,s
9742,0.146259,0.76954,1,b
9743,0.932772,0.772267,1,s
9744,2.15175,0.761795,1,b
9745,-2.34335,1.91567,1,s
9746,-1.11349,2.17639,1,b
9747,-0.224607,2.30915,1,s
9748,0.89185,2.37558,1,b
9749,1.89968,2.07918,1,s
9750,-1.94717,-1.62793,1,s
9751,-1.19762,-2.04886,1,b
9752,-0.420883,-1.59119,1,s
9753,1.41603,-1.71151,1,b
9754,2.35914,-2.50204,1,s
9755,-1.77477,-1.01236,1,b
9756,-0.704503,-1.1718,1,s
9757,0.321141,-0.921787,1,b
9758,0.52386,-1.36396,1,s
9759,1.23112,-1.31404,1,b
9760,-2.05224,0.4146,1,s
9761,-1.25397,0.584161,1,b
9762,0.657058,0.281119,1,s
9763,1.2434,0.0314035,1,b
9764,1.7496,0.152173,1,s
9765,-1.86697,0.659316,1,b
9766,-1.38675,1.00338,1,s
9767,0.288626,1.09384,1,b
9768,1.19015,0.988995,1,s
9769,1.74778,0.782941,1,b
9770,-2.19101,1.79948,1,s
9771,-0.465629,2.40767,1,b
9772,0.777897,1.96066,1,s
9773,1.46681,1.70027,1,b
9774,2.02416,2.18644,1,s
9775,-1.92732,-2.20698,1,s
9776,-0.875489,-2.37232,1,b
9777,-0.136304,-1.76444,1,s
9778,1.3093,-1.67719,1,b
9779,1.9121,-1.99939,1,s
9780,-1.72321,-0.794155,1,b
9781,-0.743804,-0.781852,1,s
9782,-0.462812,-0.902045,1,b
9783,1.06729,-1.74136,1,s
9784,1.60978,-1.33197,1,b
9785,-2.42896,-0.536657,1,s
9786,-1.20737,-0.414145,1,b
9787,-0.152419,-0.263921,1,s
9788,1.29169,-0.471937,1,b
9789,2.08145,-0.0501175,1,s
9790,-2.38125,1.13215,1,b
9791,-0.841669,1.12512,1,s
9792,0.0278543,0.765091,1,b
9793,1.10007,0.886591,1,s
9794,2.85696,1.26295,1,b
9795,-1.63328,1.90588,1,s
9796,-1.42747,1.94576,1,b
9797,0.036866,2.03447,1,s
9798,1.28033,2.29216,1,b
9799,2.20716,2.02935,1,s
9800,-2.09668,-2.23632,1,s
9801,-0.967784,-2.18387,1,b
9802,-0.154331,-1.57852,1,s
9803,1.62382,-1.7757,1,b
9804,1.97926,-1.74674,1,s
9805,-1.82222,-0.458313,1,b
9806,-0.813093,-1.48213,1,s
9807,0.0320386,-1.03058,1,b
9808,1.11542,-1.28217,1,s
9809,1.96242,-0.803382,1,b
9810,-1.82731,0.109588,1,s
9811,-0.804391,0.172715,1,b
9812,-0.428955,0.0284599,1,s
9813,0.371184,-0.166319,1,b
9814,1.5942,0.0903391,1,s
9815,-1.7819,1.52338,1,b
9816,-0.800655,0.947765,1,s
9817,-0.131088,1.20362,1,b
9818,1.21451,0.529852,1,s
9819,2.06788,1.45577,1,b
9820,-1.49562,2.27255,1,s
9821,-1.28172,1.89067,1,b
9822,0.106651,2.12125,1,s
9823,0.919893,1.7286,1,b
9824,2.42043,2.15486,1,s
9825,-2.29181,-2.12491,1,s
9826,-1.17572,-2.2243,1,b
9827,0.017833,-2.28853,1,s
9828,0.968122,-1.78013,1,b
9829,1.94387,-1.63254,1,s
9830,-1.89637,-1.13227,1,b
9831,-0.8521,-0.803898,1,s
9832,0.0863274,-0.825195,1,b
9833,0.84092,-0.826548,1,s
9834,1.87549,-0.679547,1,b
9835,-1.86293,-0.200899,1,s
9836,-1.16546,-0.617676,1,b
9837,0.120445,-0.145742,1,s
9838,0.94403,-0.158432,1,b
9839,1.74537,-0.324042,1,s
9840,-2.44427,0.987631,1,b
9841,-1.13281,1.05207,1,s
9842,0.288029,1.0007,1,b
9843,1.21786,1.01392,1,s
9844,1.84936,0.967887,1,b
9845,-1.99979,2.15209,1,s
9846,-1.34967,1.76196,1,b
9847,0.354531,2.09545,1,s
9848,1.7104,1.44238,1,b
9849,1.92486,1.8776,1,s
9850,-1.81779,-1.59407,1,s
9851,-0.520629,-1.72609,1,b
9852,0.414338,-1.83546,1,s
9853,0.899976,-1.97505,1,b
9854,2.1625,-2.12581,1,s
9855,-2.21857,-1.04842,1,b
9856,-1.17625,-0.22753,1,s
9857,-0.0482875,-1.54977,1,b
9858,0.648911,-0.740804,1,s
9859,1.78681,-0.839386,1,b
9860,-1.85798,-0.0788751,1,s
9861,-1.11748,0.279954,1,b
9862,-0.425959,0.288896,1,s
9863,1.47774,-0.149276,1,b
9864,1.80958,-0.016917,1,s
9865,-2.12672,1.32153,1,b
9866,-0.911309,0.874269,1,s
9867,0.617345,1.46759,1,b
9868,1.25434,0.311507,1,s
9869,1.95304,0.561447,1,b
9870,-1.72167,1.60484,1,s
9871,-0.649188,2.35583,1,b
9872,0.153925,2.0076,1,s
9873,1.35163,1.79744,1,b
9874,2.02406,2.17357,1,s
9875,-1.82936,-1.69131,1,s
9876,-0.981566,-1.95358,1,b
9877,-0.00882773,-2.16087,1,s
9878,0.670596,-2.03387,1,b
9879,2.11152,-2.09777,1,s
9880,-2.0264,-0.671601,1,b
9881,-1.48335,-0.326339,1,s
9882,0.146178,-1.23366,1,b
9883,1.02837,-0.976117,1,s
9884,1.82091,-0.880367,1,b
9885,-1.67189,0.0351909,1,s
9886,-1.49172,-0.0611548,1,b
9887,0.690999,0.479646,1,s
9888,0.902128,0.155857,1,b
9889,2.08912,0.037566,1,s
9890,-1.91034,1.31607,1,b
9891,-0.45719,0.969159,1,s
9892,0.339778,0.616908,1,b
9893,0.94677,0.676153,1,s
9894,2.31426,1.2186,1,b
9895,-2.5367,1.92799,1,s
9896,-0.794477,1.83258,1,b
9897,-0.0790661,1.70089,1,s
9898,1.10985,2.08143,1,b
9899,2.01313,1.65429,1,s
9900,-2.4562,-1.85993,1,s
9901,-0.748801,-1.97159,1,b
9902,0.373122,-1.78415,1,s
9903,1.04069,-2.30663,1,b
9904,2.22736,-1.76595,1,s
9905,-2.71736,-1.54048,1,b
9906,-1.17908,-0.970257,1,s
9907,-0.0517617,-1.2565,1,b
9908,0.536697,-1.12594,1,s
9909,2.06703,-0.833777,1,b
9910,-2.07768,0.0652439,1,s
9911,-0.471161,0.218391,1,b
9912,-0.316267,0.093654,1,s
9913,1.13797,0.0347238,1,b
9914,1.63735,0.163209,1,s
9915,-1.67311,0.831613,1,b
9916,-1.38107,0.827762,1,s
9917,0.17398,1.21883,1,b
9918,0.888959,0.786177,1,s
9919,2.16037,1.47946,1,b
9920,-2.2699,1.75662,1,s
9921,-1.5419,2.42861,1,b
9922,0.486887,2.42342,1,s
9923,1.73046,2.11497,1,b
9924,1.88163,2.11973,1,s
9925,-1.71712,-1.20968,1,s
9926,-1.36402,-2.04579,1,b
9927,-0.629622,-2.11649,1,s
9928,0.91561,-2.16252,1,b
9929,1.7967,-2.2322,1,s
9930,-2.1421,-0.683595,1,b
9931,-0.616271,-1.14475,1,s
9932,0.135645,-0.82541,1,b
9933,0.81865,-1.40209,1,s
9934,2.19091,-1.50023,1,b
9935,-1.73815,0.0370779,1,s
9936,-1.677,-0.0817021,1,b
9937,0.395275,-0.243922,1,s
9938,1.21164,0.405097,1,b
9939,1.99719,0.272492,1,s
9940,-2.72658,0.881421,1,b
9941,-1.09951,1.42276,1,s
9942,-0.258845,0.907178,1,b
9943,1.0147,1.5253,1,s
9944,2.46152,0.92777,1,b
9945,-1.86682,2.02105,1,s
9946,-1.16143,1.70087,1,b
9947,0.220004,1.41497,1,s
9948,1.53087,2.18978,1,b
9949,1.88848,1.89505,1,s
9950,-2.12319,-2.08728,1,s
9951,-1.07191,-2.03103,1,b
9952,-0.101157,-1.7946,1,s
9953,1.41401,-1.69155,1,b
9954,2.37438,-2.155,1,s
9955,-1.97104,-0.928336,1,b
9956,-1.45156,-1.25796,1,s
9957,-0.0194015,-0.802352,1,b
9958,0.900377,-1.30697,1,s
9959,2.03564,-1.52194,1,b
9960,-1.70761,0.256053,1,s
9961,-1.10629,0.0874702,1,b
9962,-0.00153241,0.733861,1,s
9963,1.06152,0.125572,1,b
9964,1.98991,0.00823094,1,s
9965,-1.60185,0.868246,1,b
9966,-1.20914,0.899664,1,s
9967,0.54032,0.738866,1,b
9968,1.45012,1.53057,1,s
9969,2.22789,0.911272,1,b
9970,-1.75361,1.8229,1,s
9971,-0.933857,2.23664,1,b
9972,0.56013,1.71662,1,s
9973,1.13481,1.92268,1,b
9974,2.75352,1.89774,1,s
9975,-2.02259,-2.5171,1,s
9976,-1.28248,-1.98346,1,b
9977,-0.0812275,-1.50334,1,s
9978,0.985759,-2.29927,1,b
9979,1.42141,-2.1875,1,s
9980,-1.82953,-1.59328,1,b
9981,-1.09468,-0.949741,1,s
9982,-0.043531,-1.37439,1,b
9983,0.870717,-0.65677,1,s
9984,1.77712,-0.751544,1,b
9985,-1.8724,0.297286,1,s
9986,-0.394339,-0.103977,1,b
9987,0.331643,-0.298081,1,s
9988,0.840116,-0.197465,1,b
9989,2.40143,0.147129,1,s
9990,-2.35217,0.951016,1,b
9991,-0.929536,1.08292,1,s
9992,-0.155508,0.737445,1,b
9993,1.03364,1.35497,1,s
9994,2.12329,1.45576,1,b
9995,-1.9432,1.95617,1,s
9996,-1.09522,2.17638,1,b
9997,-0.817345,2.10298,1,s
9998,1.13376,1.76556,1,b
9999,2.2174,1.77652,1,s
10000,-1.9674,-2.02064,1,s
10001,-1.76446,-1.52619,1,b
10002,-0.120819,-1.76286,1,s
10003,1.57563,-1.73784,1,b
10004,2.13962,-2.14963,1,s
10005,-2.17338,-0.791535,1,b
10006,-1.16831,-0.623819,1,s
10007,0.0052956,-1.28496,1,b
10008,0.581955,-1.18746,1,s
10009,1.62683,-0.798883,1,b
10010,-1.80045,0.293768,1,s
10011,-0.923404,-0.309921,1,b
10012,-0.103885,0.186777,1,s
10013,0.985015,-0.0534499,1,b
10014,1.60969,-0.334805,1,s
10015,-1.68621,0.557786,1,b
10016,-1.16655,0.679813,1,s
10017,0.110609,1.08819,1,b
10018,0.862802,0.531807,1,s
10019,1.60567,0.865203,1,b
10020,-1.85025,2.42426,1,s
10021,-1.55343,1.76825,1,b
10022,-0.31693,1.85227,1,s
10023,0.837297,2.48235,1,b
10024,1.45128,2.06053,1,s
10025,-2.41243,-1.9729,1,s
10026,-1.18149,-2.23402,1,b
10027,-0.601816,-1.89798,1,s
10028,1.65636,-2.01583,1,b
10029,1.89852,-2.04555,1,s
10030,-2.1441,-1.4555,1,b
10031,-1.1924,-1.13108,1,s
10032,0.0539137,-1.16872,1,b
10033,1.4249,-0.840295,1,s
10034,2.06866,-0.965045,1,b
10035,-2.67157,-0.53162,1,s
10036,-0.457065,-0.290495,1,b
10037,0.166386,-0.057317,1,s
10038,1.14423,-0.020358,1,b
10039,2.41136,0.298718,1,s
10040,-2.17972,1.24336,1,b
10041,-0.61635,0.745383,1,s
10042,-0.0928609,0.419095,1,b
10043,0.872355,1.52758,1,s
10044,2.06015,0.875057,1,b
10045,-2.04885,1.76005,1,s
10046,-1.44189,1.85273,1,b
10047,0.0695105,2.04642,1,s
10048,1.36127,2.44586,1,b
10049,2.05762,2.03567,1,s
10050,-2.00321,-2.13907,1,s
10051,-0.961632,-1.63067,1,b
10052,0.237767,-2.02644,1,s
10053,0.599481,-1.8309,1,b
10054,2.44444,-2.24241,1,s
10055,-1.60787,-1.133,1,b
10056,-0.893945,-0.903765,1,s
10057,0.474522,-0.739479,1,b
10058,0.765017,-0.662502,1,s
10059,2.00048,-1.1953,1,b
10060,-2.1223,0.0268993,1,s
10061,-0.764002,-0.0490338,1,b
10062,0.120935,0.556856,1,s
10063,1.29429,-0.253416,1,b
10064,2.5556,-0.343082,1,s
10065,-2.34856,1.09492,1,b
10066,-1.40385,0.929864,1,s
10067,0.277472,1.22362,1,b
10068,0.531931,1.23533,1,s
10069,1.90261,0.363375,1,b
10070,-2.10086,1.71939,1,s
10071,-0.908952,1.84302,1,b
10072,0.223999,2.10475,1,s
10073,1.25134,1.94613,1,b
10074,2.40714,1.8412,1,s
10075,-2.013,-2.38257,1,s
10076,-1.08291,-1.74579,1,b
10077,-0.151903,-1.98117,1,s
10078,0.8643,-2.10072,1,b
10079,2.04831,-1.6064,1,s
10080,-1.70782,-1.08686,1,b
10081,-1.06139,-1.17675,1,s
10082,-0.340486,-1.12204,1,b
10083,1.25634,-0.560102,1,s
10084,1.74574,-1.12051,1,b
10085,-2.08104,0.0551049,1,s
10086,-1.34951,-0.0209639,1,b
10087,-0.0492159,0.234234,1,s
10088,0.74787,0.525065,1,b
10089,1.96348,-0.228064,1,s
10090,-2.31392,1.27215,1,b
10091,-0.525619,1.23465,1,s
10092,-0.0237125,0.362697,1,b
10093,1.01397,1.06636,1,s
10094,2.1741,1.01364,1,b
10095,-1.70892,2.22811,1,s
10096,-0.807048,1.472,1,b
10097,0.660504,1.90483,1,s
10098,0.908615,2.43092,1,b
10099,1.87362,2.32841,1,s
10100,-2.09226,-1.74292,1,s
10101,-1.09232,-2.31838,1,b
10102,0.566078,-1.80287,1,s
10103,0.879092,-1.58476,1,b
10104,1.88082,-2.13953,1,s
10105,-2.0112,-0.382168,1,b
10106,-0.457533,-0.985139,1,s
10107,0.282968,-1.41058,1,b
10108,0.681599,-0.843815,1,s
10109,1.85096,-0.412308,1,b
10110,-2.40213,0.381138,1,s
10111,-1.39328,0.272933,1,b
10112,-0.0326679,-0.196383,1,s
10113,0.485258,0.0544551,1,b
10114,1.65703,-0.827247,1,s
10115,-1.91696,0.988351,1,b
10116,-1.04589,0.620645,1,s
10117,-0.0870154,0.937101,1,b
10118,1.41839,1.21612,1,s
10119,2.05402,0.611306,1,b
10120,-1.83574,2.12624,1,s
10121,-1.05519,1.85102,1,b
10122,-0.328809,1.89426,1,s
10123,1.06357,1.84006,1,b
10124,2.48244,1.68715,1,s
10125,-2.05365,-2.35949,1,s
10126,-0.715702,-2.19061,1,b
10127,0.269118,-2.10532,1,s
10128,0.669102,-1.74059,1,b
10129,2.42375,-2.2815,1,s
10130,-2.34453,-1.41745,1,b
10131,-1.23814,-0.797237,1,s
10132,0.0214229,-1.03717,1,b
10133,0.682627,-0.767657,1,s
10134,1.31865,-0.611313,1,b
10135,-2.16986,0.00512668,1,s
10136,-0.554761,0.410629,1,b
10137,-0.35681,0.108537,1,s
10138,1.46017,0.396538,1,b
10139,2.2642,0.0669546,1,s
10140,-2.0575,1.15364,1,b
10141,-0.885314,0.406623,1,s
10142,0.36203,0.958291,1,b
10143,1.03435,0.554438,1,s
10144,1.88647,1.73208,1,b
10145,-2.09502,1.746,1,s
10146,-1.21473,2.64219,1,b
10147,0.23561,1.67155,1,s
10148,1.25077,2.26795,1,b
10149,1.61907,2.51264,1,s
10150,-1.93058,-1.52381,1,s
10151,-1.25288,-1.8157,1,b
10152,-0.926891,-1.41365,1,s
10153,0.936362,-2.1715,1,b
10154,1.25297,-2.16431,1,s
10155,-2.41281,-1.43947,1,b
10156,-1.18917,-1.57879,1,s
10157,0.0532586,-1.19281,1,b
10158,0.881439,-0.740082,1,s
10159,2.48451,-0.734231,1,b
10160,-1.98924,0.538834,1,s
10161,-1.31866,-0.297974,1,b
10162,-0.0581429,-0.0258054,1,s
10163,0.900051,-0.435152,1,b
10164,2.36997,-0.288267,1,s
10165,-1.99688,1.30188,1,b
10166,-0.305196,1.61193,1,s
10167,-0.0326443,0.826175,1,b
10168,0.73512,1.21165,1,s
10169,1.93234,1.20752,1,b
10170,-1.68866,1.76355,1,s
10171,-0.961669,2.33044,1,b
10172,0.238422,1.87593,1,s
10173,1.25081,2.00414,1,b
10174,2.06279,1.79955,1,s
10175,-1.72249,-1.81715,1,s
10176,-0.723494,-1.73464,1,b
10177,-0.0769387,-2.39947,1,s
10178,1.10083,-1.89749,1,b
10179,2.27543,-2.61986,1,s
10180,-1.63325,-1.11592,1,b
10181,-1.23598,-0.6397,1,s
10182,0.179649,-1.07639,1,b
10183,0.859054,-0.780526,1,s
10184,1.86344,-0.764242,1,b
10185,-1.83034,0.0823955,1,s
10186,-1.33015,0.053018,1,b
10187,-0.376648,-0.130752,1,s
10188,0.882349,0.0921022,1,b
10189,2.08319,-0.115015,1,s
10190,-2.04561,0.978247,1,b
10191,-0.766812,1.16187,1,s
10192,0.13171,0.610387,1,b
10193,1.5551,1.04273,1,s
10194,2.00267,1.44465,1,b
10195,-1.94203,1.72038,1,s
10196,-1.08046,1.62885,1,b
10197,0.273206,2.0752,1,s
10198,1.30165,2.16923,1,b
10199,1.86961,1.99109,1,s
10200,-2.2555,-2.09411,1,s
10201,-1.1386,-1.9262,1,b
10202,-0.375507,-2.26578,1,s
10203,1.18845,-1.56117,1,b
10204,2.18592,-1.64366,1,s
10205,-2.13514,-0.654787,1,b
10206,-0.856036,-0.748837,1,s
10207,0.146668,-0.56893,1,b
10208,1.19691,-0.654157,1,s
10209,2.18888,-0.884522,1,b
10210,-1.99566,0.217657,1,s
10211,-1.42893,0.279008,1,b
10212,0.355497,0.0205579,1,s
10213,1.01039,0.0423714,1,b
10214,1.86288,-0.0931039,1,s
10215,-2.27123,1.03956,1,b
10216,-0.387285,1.08551,1,s
10217,-0.208103,0.509119,1,b
10218,1.3715,0.439959,1,s
10219,2.47853,1.15667,1,b
10220,-1.77254,1.97594,1,s
10221,-0.995674,2.19982,1,b
10222,0.405603,1.75557,1,s
10223,0.990784,1.60201,1,b
10224,2.3582,1.99548,1,s
10225,-1.72895,-2.05522,1,s
10226,-1.43631,-1.18695,1,b
10227,-0.309564,-2.09976,1,s
10228,0.815807,-1.73294,1,b
10229,1.49272,-2.13336,1,s
10230,-1.76418,-1.25089,1,b
10231,-1.59895,-0.987608,1,s
10232,0.32711,-0.992979,1,b
10233,1.1516,-1.00574,1,s
10234,1.85218,-1.17526,1,b
10235,-2.20952,-0.344818,1,s
10236,-0.495159,0.0978269,1,b
10237,-0.0620705,-0.00513302,1,s
10238,1.28408,0.0357042,1,b
10239,1.93837,0.202531,1,s
10240,-2.26887,0.910588,1,b
10241,-0.861431,0.90032,1,s
10242,-0.150883,0.734784,1,b
10243,0.916126,0.788971,1,s
10244,2.52524,0.870131,1,b
10245,-1.65968,1.72956,1,s
10246,-1.11789,1.88692,1,b
10247,-0.115256,2.28025,1,s
10248,0.863508,2.11462,1,b
10249,1.90839,1.72387,1,s
10250,-2.43636,-2.22735,1,s
10251,-0.572843,-1.98316,1,b
10252,0.0177964,-2.34321,1,s
10253,0.703037,-1.99852,1,b
10254,2.09331,-1.94559,1,s
10255,-2.04329,-0.875316,1,b
10256,-1.09146,-0.899218,1,s
10257,0.278657,-1.09935,1,b
10258,1.35638,-0.669674,1,s
10259,2.42432,-0.676292,1,b
10260,-1.99251,-0.393027,1,s
10261,-0.624671,0.148935,1,b
10262,-0.0580523,0.407807,1,s
10263,1.00515,0.154849,1,b
10264,1.48743,-0.0351493,1,s
10265,-1.73042,1.46614,1,b
10266,-1.35005,1.14638,1,s
10267,0.081171,0.551991,1,b
10268,0.837641,0.700587,1,s
10269,2.12213,0.992665,1,b
10270,-1.79983,1.85747,1,s
10271,-0.920922,2.42877,1,b
10272,0.372418,1.97738,1,s
10273,1.51959,2.15656,1,b
10274,2.10834,1.67395,1,s
10275,-1.73909,-1.78945,1,s
10276,-0.593164,-1.41925,1,b
10277,-0.263072,-2.43283,1,s
10278,1.50228,-1.52875,1,b
10279,2.06976,-2.19882,1,s
10280,-2.17946,-0.662803,1,b
10281,-0.89082,-0.746363,1,s
10282,-0.0779394,-0.842153,1,b
10283,1.11292,-1.06979,1,s
10284,2.0069,-0.914193,1,b
10285,-1.72839,-0.361245,1,s
10286,-1.16213,-0.112014,1,b
10287,0.105052,0.0548307,1,s
10288,0.859932,-0.50853,1,b
10289,1.88236,-0.313612,1,s
10290,-2.08092,0.584356,1,b
10291,-0.907412,1.25634,1,s
10292,-0.144451,1.24831,1,b
10293,0.800513,0.954667,1,s
10294,1.63206,0.896836,1,b
10295,-1.83727,2.26142,1,s
10296,-1.49439,2.16957,1,b
10297,-0.00332955,2.22208,1,s
10298,0.584948,2.08287,1,b
10299,2.22471,1.36266,1,s
10300,-2.31368,-2.06918,1,s
10301,-0.919647,-2.34762,1,b
10302,0.222222,-1.93505,1,s
10303,1.15112,-2.31467,1,b
10304,2.22836,-2.58441,1,s
10305,-2.20424,-1.06921,1,b
10306,-1.03268,-1.03733,1,s
10307,0.457542,-0.831853,1,b
10308,0.968736,-1.03939,1,s
10309,1.58343,-1.53362,1,b
10310,-2.05896,0.0995209,1,s
10311,-1.02068,-0.199901,1,b
10312,0.219415,-0.313014,1,s
10313,1.43951,-0.211401,1,b
10314,1.65534,0.400994,1,s
10315,-2.22826,1.13837,1,b
10316,-1.03993,1.14281,1,s
10317,-0.348844,0.608078,1,b
10318,0.774114,0.679649,1,s
10319,2.01228,0.977537,1,b
10320,-1.43409,2.34744,1,s
10321,-1.23931,2.18394,1,b
10322,-0.0662323,2.21519,1,s
10323,1.30706,2.00078,1,b
10324,1.90608,1.86053,1,s
10325,-2.24516,-1.63847,1,s
10326,-0.708121,-1.99249,1,b
10327,0.00876581,-1.80259,1,s
10328,0.841054,-1.76904,1,b
10329,2.0754,-1.65467,1,s
10330,-1.90703,-0.580148,1,b
10331,-1.14507,-1.23796,1,s
10332,0.0782226,-1.02851,1,b
10333,1.12848,-1.27008,1,s
10334,1.78323,-0.595306,1,b
10335,-2.15158,0.160062,1,s
10336,-0.744915,-0.147715,1,b
10337,-0.378348,0.635502,1,s
10338,0.638829,-0.343632,1,b
10339,2.05638,0.134702,1,s
10340,-2.46147,0.691844,1,b
10341,-1.02208,0.976954,1,s
10342,0.219174,0.698141,1,b
10343,1.30654,0.78787,1,s
10344,1.9953,1.1655,1,b
10345,-1.8782,1.2928,1,s
10346,-0.875131,1.55089,1,b
10347,-0.152072,2.02841,1,s
10348,0.726723,2.26783,1,b
10349,1.86172,2.02156,1,s
10350,-1.88161,-2.18205,1,s
10351,-0.909548,-1.54062,1,b
10352,0.473494,-1.75627,1,s
10353,1.2881,-1.66978,1,b
10354,2.13475,-2.31442,1,s
10355,-1.58206,-1.13042,1,b
10356,-0.631721,-1.00901,1,s
10357,0.33366,-1.46034,1,b
10358,1.76298,-0.482648,1,s
10359,2.26601,-0.816291,1,b
10360,-1.81095,-0.490166,1,s
10361,-0.647206,-0.121565,1,b
10362,-0.327686,-0.392809,1,s
10363,0.990287,-0.635972,1,b
10364,2.06715,-0.146145,1,s
10365,-1.78615,0.526354,1,b
10366,-1.62997,0.850623,1,s
10367,-0.115488,0.916419,1,b
10368,0.846661,1.25917,1,s
10369,2.08483,1.13122,1,b
10370,-2.37142,1.94877,1,s
10371,-0.594814,1.98813,1,b
10372,0.206017,1.77913,1,s
10373,1.08654,2.29648,1,b
10374,2.07445,1.87284,1,s
10375,-2.74809,-1.86547,1,s
10376,-0.969683,-1.83731,1,b
10377,-0.25141,-2.01414,1,s
10378,0.684563,-2.09473,1,b
10379,1.83993,-2.53776,1,s
10380,-2.00222,-1.07041,1,b
10381,-1.28267,-1.00186,1,s
10382,-0.200432,-1.20744,1,b
10383,0.391556,-0.982362,1,s
10384,1.59296,-1.1898,1,b
10385,-2.49823,0.130552,1,s
10386,-0.957725,-0.615731,1,b
10387,0.275746,-0.485106,1,s
10388,1.59453,-0.257658,1,b
10389,2.1836,0.629004,1,s
10390,-2.1495,0.956386,1,b
10391,-0.95226,1.08777,1,s
10392,0.187983,1.57211,1,b
10393,1.1331,0.828449,1,s
10394,1.37142,1.02302,1,b
10395,-2.73857,1.56843,1,s
10396,-0.916965,1.82683,1,b
10397,0.399934,2.29188,1,s
10398,1.6477,1.86065,1,b
10399,1.66193,1.85743,1,s
10400,-1.71346,-1.87468,1,s
10401,-0.297915,-2.52718,1,b
10402,0.146107,-1.7804,1,s
10403,1.12914,-2.12437,1,b
10404,2.18437,-2.20525,1,s
10405,-2.08901,-1.12809,1,b
10406,-0.717774,-0.812608,1,s
10407,-0.34376,-0.819964,1,b
10408,0.963928,-0.134533,1,s
10409,2.02793,-1.26387,1,b
10410,-2.11598,-0.368231,1,s
10411,-0.52203,-0.0752552,1,b
10412,0.323961,-0.0901749,1,s
10413,1.2608,0.412569,1,b
10414,1.79023,-0.18126,1,s
10415,-1.81164,1.10977,1,b
10416,-1.16421,1.45449,1,s
10417,-0.0531918,1.23845,1,b
10418,1.18331,1.0837,1,s
10419,2.06096,0.968494,1,b
10420,-1.35549,2.39605,1,s
10421,-1.38075,1.75425,1,b
10422,0.160764,1.62322,1,s
10423,1.3152,1.93417,1,b
10424,2.03649,2.37716,1,s
10425,-1.81043,-2.27744,1,s
10426,-1.14139,-2.51586,1,b
10427,0.253221,-2.13302,1,s
10428,0.857454,-1.9079,1,b
10429,1.84598,-1.82738,1,s
10430,-1.96334,-1.13033,1,b
10431,-1.25567,-0.451351,1,s
10432,-0.312316,-1.38036,1,b
10433,1.07805,-1.48145,1,s
10434,2.30355,-1.00412,1,b
10435,-2.56427,-0.0466918,1,s
10436,-0.603937,0.272911,1,b
10437,0.206593,0.308064,1,s
10438,0.737595,0.118769,1,b
10439,2.03891,0.248675,1,s
10440,-2.40313,1.12419,1,b
10441,-0.851038,1.24213,1,s
10442,-0.282605,1.1063,1,b
10443,1.15618,1.40225,1,s
10444,2.29099,1.36139,1,b
10445,-1.93082,1.84512,1,s
10446,-0.633893,1.98769,1,b
10447,-0.083322,1.72973,1,s
10448,0.981368,2.01041,1,b
10449,2.32412,1.60313,1,s
10450,-1.84756,-2.14161,1,s
10451,-1.82399,-2.33026,1,b
10452,-0.371227,-2.24168,1,s
10453,1.11506,-2.0955,1,b
10454,1.72563,-2.1808,1,s
10455,-2.49816,-1.09112,1,b
10456,-1.33505,-0.434856,1,s
10457,0.0737786,-0.920381,1,b
10458,1.36765,-0.860502,1,s
10459,2.54257,-1.45682,1,b
10460,-2.37176,0.460446,1,s
10461,-1.02937,-0.310447,1,b
10462,0.110852,0.29728,1,s
10463,1.04008,-0.652616,1,b
10464,2.01059,0.357031,1,s
10465,-2.33868,0.63688,1,b
10466,-1.00545,0.937302,1,s
10467,0.117248,1.2055,1,b
10468,1.46636,0.871661,1,s
10469,1.87447,1.19054,1,b
10470,-2.04749,2.07608,1,s
10471,-1.08263,2.03462,1,b
10472,0.29009,2.16714,1,s
10473,1.30385,1.95615,1,b
10474,2.1041,1.93105,1,s
10475,-1.95073,-2.58177,1,s
10476,-0.773681,-2.12551,1,b
10477,0.442584,-2.30136,1,s
10478,1.39617,-1.85961,1,b
